Sample.ID,Method,Region,Date.yymmdd,Port,Location,Vessel,Angler.no,Drift.no,Time.min,Lat,Long,Depth.ft,TL.cm,Color,Sex,FultonsK,HSI
HL0698,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30717,-125.34367,346,72.5,BR,F,0.988222559,1.635731167
HL0699,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30717,-125.34367,346,87.3,BR,F,0.801336322,1.641158376
HL0700,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30885,-125.35056,346,80,BR,F,0.957304688,1.821928429
HL0701,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30717,-125.34367,346,83.4,BR,F,1.078274071,1.477218225
HL0702,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,5,22,48.42052,-124.6678,362,85.8,BR,F,0.905896121,1.302015065
HL0703,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,5,22,48.42131,-124.66888,362,82.1,BR,F,0.867926833,1.559442015
HL0704,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,5,22,48.42131,-124.66888,362,84.2,BR,F,1.014561263,1.325870154
HL0705,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,5,22,48.42131,-124.66888,362,86.8,BR,F,0.887453854,1.585195651
HL0706,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,4,17,48.42122,-124.66716,311,80.5,BR,F,0.905800496,2.230593414
HL0707,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,5,22,48.42131,-124.66888,362,79.9,BR,F,0.91212714,1.263809483
HL0708,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,2,30,48.30856,-125.35052,337,79.9,BR,F,0.947964488,2.014311122
HL0709,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,4,17,48.42143,-124.66604,311,77.7,BR,F,0.905270356,1.744925352
HL0710,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,2,15,48.14571,-125.43452,296,83.5,BR,F,0.958083832,1.079278569
HL0711,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,7,25,48.1354,-125.44283,392,78.5,BR,F,0.874277403,1.688262556
HL0712,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,6,32,48.12493,-125.43046,392,86,BR,F,1.006200712,1.81875
HL0713,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,6,32,48.13613,-125.44328,392,82.1,BR,F,1.09557918,2.013920961
HL0714,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,6,32,48.13613,-125.44328,392,79.3,BR,F,0.962867252,1.926441186
HL0715,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,6,32,48.12493,-125.43046,392,78,BR,F,0.902345791,2.295602625
HL0716,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,7,25,48.30885,-125.35056,392,81.5,BR,F,0.867914935,1.998552699
HL0717,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,5,25,48.13457,-125.44316,397,69,BR,F,0.928254629,1.488817472
HL0718,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,7,25,48.1354,-125.44283,392,80.5,BR,F,0.895295572,18.58513189
HL0719,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,6,32,48.12493,-125.43046,392,84.5,BR,F,0.914890148,2.041666667
HL0720,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,6,32,48.12493,-125.43046,392,79,BR,F,0.922624782,1.675130251
HL0721,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,4,25,48.12899,-125.4347,395,79,BR,F,0.952237044,2.60069437
HL0722,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,6,32,48.12493,-125.43046,392,72.5,BR,F,1.408188938,2.118778302
HL0723,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,3,24,48.13442,-125.44299,290,81,BR,F,0.944595919,2.545831947
HL0724,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,6,32,48.13613,-125.44328,392,87.5,BR,F,0.928466472,1.950160772
HL0725,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,6,32,48.12493,-125.43046,392,79.2,BR,F,0.870080543,2.038172354
HL0726,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,7,25,48.1354,-125.44283,392,84.6,BR,F,0.895281284,1.964622045
HL0727,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,7,25,48.30885,-125.35056,392,91,BR,F,1.030228074,1.546982675
HL0728,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,4,25,48.13556,-125.44331,395,84,BR,F,0.98188978,3.019055965
HL0729,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,6,32,48.12493,-125.43046,392,67.7,BR,F,0.727580398,1.687632884
HL0730,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,3,24,48.13442,-125.44299,290,89,BR,F,1.057479123,2.327328334
HL0731,Hook and Line,Washington,20160627,NEH,OFFSHORE TATOOSH,MALIA KAI,5,3,24,48.12719,-125.42929,290,56.1,BR,M,0.815876978,1.187087817
HL0732,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,3,30,48.30899,-125.34872,315,85.5,BR,F,0.856747845,2.252142897
HL0733,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,3,30,48.30797,-125.34568,315,80.5,BR,F,0.986025144,1.975231837
HL0734,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30717,-125.34367,346,80.2,BR,F,0.978928727,1.849578201
HL0735,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30885,-125.35056,346,89,BR,F,0.917274377,2.098507693
HL0736,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,3,30,48.30797,-125.34568,315,86.6,BR,F,0.835199114,1.602050034
HL0737,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30689,-125.34297,346,78.4,BR,F,0.858431881,3.060410472
HL0738,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30885,-125.35056,346,86,BR,F,0.934681852,1.949504634
HL0739,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30689,-125.34297,346,79.2,BR,F,0.979824421,2.504262794
HL0740,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30885,-125.35056,346,71,BR,F,0.870216339,1.788351634
HL0741,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30885,-125.35056,346,89.3,BR,F,0.871044621,1.807219204
HL0742,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30885,-125.35056,346,83,BR,F,1.021919001,1.892798467
HL0743,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30717,-125.34367,346,73.7,BR,F,0.979452327,1.43079395
HL0744,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30689,-125.34297,346,80.3,BR,F,0.861309048,1.704150503
HL0745,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,2,30,48.30772,-125.34644,337,88,BR,F,0.943457692,1.443369521
HL0746,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,2,30,48.30856,-125.35052,337,83.2,BR,F,0.918826354,2.184511886
HL0747,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,2,30,48.30856,-125.35052,337,86.3,BR,F,0.977664772,1.331996563
HL0748,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,2,30,48.30856,-125.35052,337,77,BR,F,1.050679798,2.10352951
HL0749,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,2,30,48.30772,-125.34644,337,92.4,BR,F,1.000989969,1.859004394
HL0750,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30717,-125.34367,346,80.5,BR,F,0.935647516,1.727140486
HL0751,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,2,30,48.30772,-125.34644,337,81.2,BR,F,0.930018276,1.423923522
HL0752,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,2,30,48.30772,-125.34644,337,90,BR,F,0.95473251,1.478448276
HL0753,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,1,48,48.30717,-125.34367,346,90.5,BR,F,0.952689165,2.262975289
HL0754,Hook and Line,Washington,20160628,NEH,OFFSHORE TATOOSH,MALIA KAI,5,2,30,48.30748,-125.34518,337,64,BR,F,0.859336853,1.873307586
HL0755,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,3,15,48.00859,-125.31977,517,112,BR,F,1.114455687,1.830456081
HL0756,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,9,10,48.00665,-125.31374,527,82.6,BR,F,0.964635572,1.703364421
HL0757,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,14,9,47.99657,-125.29459,520,90.5,BR,F,0.94915444,1.934530155
HL0758,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,10,39,48.00697,-125.31785,523,79.5,BR,F,0.917307079,1.473172637
HL0759,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,8,19,48.0075,-125.31748,524,91.3,BR,F,0.999791739,2.611415579
HL0760,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,7,20,48.00653,-125.31259,530,72.7,BR,F,0.920100624,1.306782825
HL0761,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,7,20,48.00732,-125.31959,530,80.5,BR,F,0.927097888,2.228976697
HL0762,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,10,39,48.00697,-125.31785,523,82.1,BR,F,0.889701803,2.41291764
HL0763,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,10,39,48.00536,-125.30827,523,68.4,BR,F,0.945428853,1.338621715
HL0764,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,8,19,48.00645,-125.31094,524,93.6,BR,F,1.026589581,1.628594847
HL0765,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,8,19,48.00645,-125.31094,524,78.5,BR,F,0.952398425,2.300796597
HL0766,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,4,12,48.00727,-125.31602,523,94.8,BR,F,0.991066141,2.722772277
HL0767,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,4,12,48.00801,-125.31977,523,93.2,BR,F,0.970900688,1.53562341
HL0768,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,14,9,48.00767,-125.31825,520,74.5,BR,F,0.956677385,1.327165175
HL0769,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,2,14,48.00814,-125.31953,532,83.2,BR,F,1.082995505,1.644942523
HL0770,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,1,12,48.00842,-125.31872,519,75.8,BR,F,0.986362237,1.904185483
HL0771,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,11,29,48.00703,-125.31519,523,85.3,BR,F,0.963924177,2.310032427
HL0772,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,14,9,48.00767,-125.31825,520,82.1,BR,F,0.945087932,2.24665392
HL0773,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,14,9,48.00767,-125.31825,520,65.5,BR,F,0.872064343,1.864849425
HL0774,Hook and Line,Washington,20160630,NEH,OFFSHORE,MALIA KAI,4,12,34,48.00233,-125.29587,523,79,BR,F,0.878267236,2.653457115
